_id,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
66c862641f6f777dbd0de69e,Air India,12/06/2019,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,07:00,05:25 13 Jun,22h 25m,2 stops,No info,
66c862611f6f777dbd0dd1fd,Vistara,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,10:45 22 May,14h 25m,1 stop,No info,9187.0
66c862601f6f777dbd0dcda3,IndiGo,12/06/2019,Delhi,Cochin,DEL ? HYD ? COK,08:35,22:30,13h 55m,1 stop,No info,6442.0
66c862601f6f777dbd0dca5d,IndiGo,6/05/2019,Delhi,Cochin,DEL ? HYD ? COK,14:20,22:30,8h 10m,1 stop,No info,7054.0
66c862651f6f777dbd0dea2d,IndiGo,27/05/2019,Mumbai,Hyderabad,BOM ? HYD,19:05,20:35,1h 30m,non-stop,No info,
66c862621f6f777dbd0dd7f6,Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,No info,14781.0
66c862611f6f777dbd0dd1aa,IndiGo,15/06/2019,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,non-stop,No info,3597.0
66c862621f6f777dbd0dd530,Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,18:00,8h 25m,1 stop,No info,13067.0
66c8625c1f6f777dbd0dbca6,Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,20:45,14h 15m,1 stop,No info,12681.0
66c8625f1f6f777dbd0dc552,Vistara,24/03/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,22:10 25 Mar,29h 10m,1 stop,No info,12102.0
66c862601f6f777dbd0dcd5e,Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,15:15,01:35 07 Mar,10h 20m,1 stop,No info,15147.0
66c8625f1f6f777dbd0dc892,IndiGo,18/05/2019,Mumbai,Hyderabad,BOM ? HYD,06:25,07:55,1h 30m,non-stop,No info,4392.0
66c862631f6f777dbd0de26c,Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:00,10h 15m,1 stop,No info,11789.0
66c862601f6f777dbd0dca58,Jet Airways,18/04/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,7229.0
66c8625c1f6f777dbd0db928,Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,12:35 28 May,20h 35m,1 stop,In-flight meal not included,12898.0
66c862651f6f777dbd0dea30,Air India,9/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,01:20 10 May,15h 55m,2 stops,No info,
66c8625e1f6f777dbd0dc3c4,Air India,12/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,10676.0
66c8625d1f6f777dbd0dbd0f,Jet Airways,21/06/2019,Mumbai,Hyderabad,BOM ? HYD,08:45,10:15,1h 30m,non-stop,In-flight meal not included,4995.0
66c862651f6f777dbd0deba6,SpiceJet,3/06/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:15 04 Jun,1h 30m,non-stop,No check-in baggage included,
66c862651f6f777dbd0dec00,IndiGo,24/06/2019,Delhi,Cochin,DEL ? HYD ? COK,07:35,22:30,14h 55m,1 stop,No info,
66c862651f6f777dbd0dec05,IndiGo,1/05/2019,Mumbai,Hyderabad,BOM ? HYD,02:35,04:05,1h 30m,non-stop,No info,
66c8625e1f6f777dbd0dc3bc,IndiGo,3/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:25,15:30,7h 5m,1 stop,No info,14871.0
66c862601f6f777dbd0dcac4,Jet Airways,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,19:00 25 Jun,19h 55m,2 stops,No info,12819.0
66c8625f1f6f777dbd0dc53e,Air India,21/03/2019,Delhi,Cochin,DEL ? BLR ? COK,06:10,23:00,16h 50m,1 stop,No info,5704.0
66c862631f6f777dbd0ddd13,Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,18:50,12h 10m,1 stop,No info,15135.0
66c8625f1f6f777dbd0dc699,Air India,6/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,08:55 07 May,27h 5m,2 stops,No info,10991.0
66c8625d1f6f777dbd0dbdb7,IndiGo,1/06/2019,Kolkata,Banglore,CCU ? BLR,09:35,12:10,2h 35m,non-stop,No info,4804.0
66c8625c1f6f777dbd0db921,Air India,24/06/2019,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,4667.0
66c8625c1f6f777dbd0dba0f,Vistara,3/03/2019,Delhi,Cochin,DEL ? COK,06:00,09:10,3h 10m,non-stop,No info,8001.0
66c8625c1f6f777dbd0dbcf1,IndiGo,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:30 28 May,9h 30m,1 stop,No info,7048.0
66c862631f6f777dbd0ddd29,IndiGo,24/03/2019,Kolkata,Banglore,CCU ? BLR,09:35,12:20,2h 45m,non-stop,No info,6038.0
66c862651f6f777dbd0de9d1,IndiGo,9/05/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,
66c862631f6f777dbd0ddebc,IndiGo,24/06/2019,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,non-stop,No info,3597.0
66c862631f6f777dbd0de281,SpiceJet,12/05/2019,Banglore,Delhi,BLR ? DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4319.0
66c862631f6f777dbd0de3b5,Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:45 25 May,16h 45m,1 stop,No info,
66c8625e1f6f777dbd0dc3df,Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,10:55 02 Apr,25h 20m,1 stop,No info,11467.0
66c8625c1f6f777dbd0dba7a,Air Asia,21/03/2019,Delhi,Cochin,DEL ? BLR ? COK,20:10,07:10 22 Mar,11h,1 stop,No info,6151.0
66c862631f6f777dbd0de22f,Jet Airways,3/04/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,12:35,10h 20m,1 stop,In-flight meal not included,5177.0
66c8625e1f6f777dbd0dc14e,Air Asia,09/03/2019,Banglore,New Delhi,BLR ? DEL,23:25,02:10 10 Mar,2h 45m,non-stop,No info,5615.0
66c862631f6f777dbd0de14d,Jet Airways,06/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,08:55,21:20,12h 25m,1 stop,No info,16736.0
66c862621f6f777dbd0dd892,IndiGo,15/03/2019,Mumbai,Hyderabad,BOM ? HYD,02:30,04:00,1h 30m,non-stop,No info,3342.0
66c8625d1f6f777dbd0dc005,GoAir,18/05/2019,Delhi,Cochin,DEL ? AMD ? COK,07:25,13:35,6h 10m,1 stop,No info,6296.0
66c862611f6f777dbd0dd153,Air India,3/03/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,07:40 04 Mar,25h 45m,2 stops,No info,15113.0
66c862611f6f777dbd0dd28e,Air Asia,24/04/2019,Banglore,Delhi,BLR ? DEL,04:55,07:45,2h 50m,non-stop,No info,3383.0
66c862611f6f777dbd0dd2f6,IndiGo,12/04/2019,Kolkata,Banglore,CCU ? BLR,14:25,16:55,2h 30m,non-stop,No info,5224.0
66c862621f6f777dbd0dd99e,IndiGo,9/06/2019,Kolkata,Banglore,CCU ? BLR,15:30,18:05,2h 35m,non-stop,No info,5224.0
66c862641f6f777dbd0de455,Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,07:00,20:20,13h 20m,1 stop,No info,
66c8625e1f6f777dbd0dc208,Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,19:00 07 Jun,28h,1 stop,No info,14714.0
66c862631f6f777dbd0ddec1,Air India,27/03/2019,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,2050.0
66c862601f6f777dbd0dcf4e,Jet Airways,15/04/2019,Banglore,Delhi,BLR ? DEL,07:10,10:10,3h,non-stop,No info,7229.0
66c8625e1f6f777dbd0dc13b,Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,04:25 19 May,6h 35m,1 stop,No info,15554.0
66c862651f6f777dbd0deadf,Air India,18/03/2019,Banglore,New Delhi,BLR ? DEL,06:10,08:55,2h 45m,non-stop,No info,
66c8625d1f6f777dbd0dc00b,Jet Airways,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:55,18:50,8h 55m,1 stop,No info,17024.0
66c862641f6f777dbd0de471,Jet Airways,1/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,04:25 02 Jun,18h 45m,2 stops,In-flight meal not included,
66c862651f6f777dbd0de89c,Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,
66c862631f6f777dbd0de133,Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,19:10 13 May,22h 45m,1 stop,No info,13067.0
66c8625d1f6f777dbd0dbec7,Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,19:00 10 May,20h 10m,1 stop,In-flight meal not included,12373.0
66c862601f6f777dbd0dd053,IndiGo,24/03/2019,Banglore,New Delhi,BLR ? DEL,00:40,03:25,2h 45m,non-stop,No info,4238.0
66c862631f6f777dbd0de1ae,Air India,09/03/2019,Banglore,New Delhi,BLR ? DEL,21:10,23:55,2h 45m,non-stop,No info,7591.0
66c862651f6f777dbd0de899,IndiGo,15/04/2019,Delhi,Cochin,DEL ? BLR ? COK,02:00,07:45,5h 45m,1 stop,No info,
66c862631f6f777dbd0de02e,Air India,15/03/2019,Banglore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7276.0
66c8625f1f6f777dbd0dc503,Jet Airways,18/06/2019,Banglore,Delhi,BLR ? DEL,08:20,11:20,3h,non-stop,No info,8016.0
66c862601f6f777dbd0dcd7f,Air India,12/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,07:55 13 May,19h 55m,2 stops,No info,10676.0
66c862651f6f777dbd0deb77,Vistara,21/04/2019,Delhi,Cochin,DEL ? COK,06:00,09:10,3h 10m,non-stop,No info,
66c862601f6f777dbd0dcf10,IndiGo,1/05/2019,Kolkata,Banglore,CCU ? HYD ? BLR,19:20,23:45,4h 25m,1 stop,No info,3809.0
66c862601f6f777dbd0dcba4,Jet Airways,06/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,22:50,20:20 07 Mar,21h 30m,1 stop,No info,17471.0
66c862621f6f777dbd0dd5b9,Air India,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8372.0
66c862621f6f777dbd0dd6a0,Air Asia,9/06/2019,Kolkata,Banglore,CCU ? BLR,19:55,22:25,2h 30m,non-stop,No info,4409.0
66c862651f6f777dbd0dea34,Jet Airways,03/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,05:45,00:45 07 Mar,19h,1 stop,In-flight meal not included,
66c862631f6f777dbd0ddeb6,Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:00 10 May,25h,1 stop,In-flight meal not included,7341.0
66c8625d1f6f777dbd0dc0d2,Jet Airways,18/06/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995.0
66c862631f6f777dbd0ddc96,Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:30,19:00,10h 30m,1 stop,No info,10877.0
66c8625f1f6f777dbd0dc69a,Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,01:30 10 Jun,7h 15m,1 stop,No info,13587.0
66c862601f6f777dbd0dcf09,SpiceJet,12/06/2019,Kolkata,Banglore,CCU ? KNU ? BLR,11:35,18:50,7h 15m,1 stop,No info,8479.0
66c8625e1f6f777dbd0dc3ab,SpiceJet,9/03/2019,Mumbai,Hyderabad,BOM ? HYD,05:45,07:05,1h 20m,non-stop,No info,4391.0
66c862631f6f777dbd0dddf9,Multiple carriers,9/03/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,16:10,6h 25m,1 stop,No info,8386.0
66c862611f6f777dbd0dd10e,Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,In-flight meal not included,11399.0
66c862621f6f777dbd0dda26,SpiceJet,18/03/2019,Banglore,New Delhi,BLR ? DEL,20:30,23:20,2h 50m,non-stop,No info,4377.0
66c862631f6f777dbd0de137,Air India,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,21:40,07:40 10 Mar,10h,1 stop,No info,13832.0
66c8625e1f6f777dbd0dc275,Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,23:35 25 May,27h 10m,1 stop,No info,14151.0
66c862621f6f777dbd0dd655,Air India,18/06/2019,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,5228.0
66c862611f6f777dbd0dd0d4,Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,12:00 16 May,19h 30m,1 stop,In-flight meal not included,10844.0
66c8625e1f6f777dbd0dc3d7,Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,10197.0
66c862621f6f777dbd0ddb73,Jet Airways,1/06/2019,Banglore,Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,7229.0
66c862621f6f777dbd0dd76d,IndiGo,1/05/2019,Banglore,Delhi,BLR ? DEL,06:05,08:50,2h 45m,non-stop,No info,4423.0
66c862641f6f777dbd0de69d,Air India,9/05/2019,Mumbai,Hyderabad,BOM ? HYD,06:20,07:40,1h 20m,non-stop,No info,
66c8625f1f6f777dbd0dc4da,Air India,9/05/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,07:40 10 May,24h 35m,2 stops,No info,13547.0
66c8625d1f6f777dbd0dc06d,Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? HYD ? COK,07:10,22:20,15h 10m,1 stop,In-flight meal not included,7563.0
66c8625c1f6f777dbd0db9bf,Jet Airways,3/04/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,12:35 04 Apr,22h 35m,1 stop,In-flight meal not included,5177.0
66c862641f6f777dbd0de6b5,Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:00,01:30 28 Jun,8h 30m,1 stop,No info,
66c862611f6f777dbd0dd312,IndiGo,15/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:35,22:30,14h 55m,1 stop,No info,6442.0
66c8625d1f6f777dbd0dbe88,Air India,9/06/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,07:55 10 Jun,19h 55m,2 stops,No info,10151.0
66c862651f6f777dbd0dea20,IndiGo,3/06/2019,Banglore,Delhi,BLR ? DEL,20:00,22:50,2h 50m,non-stop,No info,
66c8625d1f6f777dbd0dbe58,Multiple carriers,3/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,13:20,6h 15m,1 stop,No info,17057.0
66c862641f6f777dbd0de57a,IndiGo,12/06/2019,Kolkata,Banglore,CCU ? BBI ? BLR,19:35,23:15,3h 40m,1 stop,No info,
66c862651f6f777dbd0deb6e,IndiGo,12/04/2019,Banglore,Delhi,BLR ? DEL,22:10,01:00 13 Apr,2h 50m,non-stop,No info,
66c8625d1f6f777dbd0dbf2d,Vistara,21/03/2019,Delhi,Cochin,DEL ? COK,06:00,09:10,3h 10m,non-stop,No info,6688.0
66c862601f6f777dbd0dc943,Jet Airways,6/03/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,04:25 08 Mar,33h 15m,2 stops,No info,20694.0
66c862641f6f777dbd0de729,IndiGo,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,21:00,13h 30m,1 stop,No info,
66c862651f6f777dbd0dec8b,Air Asia,6/03/2019,Delhi,Cochin,DEL ? BLR ? COK,16:45,22:15,5h 30m,1 stop,No info,
66c862621f6f777dbd0ddbdf,Jet Airways,12/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,19:00,9h 20m,2 stops,In-flight meal not included,10368.0
66c862631f6f777dbd0ddf8b,Multiple carriers,3/03/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:05,21:20,8h 15m,2 stops,No info,11966.0
66c8625d1f6f777dbd0dbd25,Air India,03/03/2019,Banglore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,10216.0
66c862621f6f777dbd0dd9d7,Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,04:25 25 Jun,12h 25m,1 stop,In-flight meal not included,10262.0
66c8625c1f6f777dbd0dbc5f,Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,19:00 28 Jun,27h,1 stop,In-flight meal not included,10262.0
66c862601f6f777dbd0dced3,IndiGo,27/04/2019,Banglore,Delhi,BLR ? DEL,10:10,13:00,2h 50m,non-stop,No info,4423.0
66c862641f6f777dbd0de6b1,IndiGo,3/06/2019,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,non-stop,No info,
66c862651f6f777dbd0de906,IndiGo,24/03/2019,Banglore,New Delhi,BLR ? DEL,13:10,16:10,3h,non-stop,No info,
66c862621f6f777dbd0dd7bb,Air India,9/04/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,19:15 10 Apr,23h,2 stops,No info,9916.0
66c862631f6f777dbd0dddff,Air India,12/03/2019,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,4307.0
66c862631f6f777dbd0dde06,Jet Airways,15/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,05:45,15:15,9h 30m,1 stop,In-flight meal not included,9134.0
66c862631f6f777dbd0dde7d,IndiGo,9/03/2019,Delhi,Cochin,DEL ? BBI ? COK,02:35,08:30,5h 55m,1 stop,No info,11532.0
66c862611f6f777dbd0dd2e5,Jet Airways,1/05/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,7229.0
66c862621f6f777dbd0ddad5,Air India,3/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 04 Jun,23h 30m,2 stops,No info,10441.0
66c862651f6f777dbd0de900,Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 13 Jun,18h,1 stop,No info,
66c862611f6f777dbd0dd19a,Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,09:20 19 May,14h 25m,1 stop,No info,14388.0
66c862631f6f777dbd0de34f,Vistara,1/04/2019,Banglore,Delhi,BLR ? DEL,17:00,19:35,2h 35m,non-stop,No info,
66c8625f1f6f777dbd0dc803,IndiGo,18/04/2019,Banglore,Delhi,BLR ? DEL,01:30,04:15,2h 45m,non-stop,No info,4591.0
66c862611f6f777dbd0dd42f,Air Asia,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:35,19:25,11h 50m,1 stop,No info,5192.0
66c862631f6f777dbd0de1d5,SpiceJet,24/03/2019,Banglore,New Delhi,BLR ? DEL,09:35,12:30,2h 55m,non-stop,No info,6309.0
66c862621f6f777dbd0dd5aa,Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h,1 stop,No info,10407.0
66c862621f6f777dbd0dd49a,Air India,27/03/2019,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,2575.0
66c862621f6f777dbd0ddc28,Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,12:00 07 May,21h 55m,1 stop,No info,14388.0
66c862641f6f777dbd0de430,Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:00,12h 20m,1 stop,No info,
66c8625f1f6f777dbd0dc862,Jet Airways,21/06/2019,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995.0
66c8625c1f6f777dbd0db9d2,Air Asia,12/06/2019,Banglore,Delhi,BLR ? DEL,11:10,13:55,2h 45m,non-stop,No info,3383.0
66c862621f6f777dbd0dd9ff,SpiceJet,24/06/2019,Delhi,Cochin,DEL ? BLR ? COK,17:55,22:50,4h 55m,1 stop,No info,4957.0
66c862601f6f777dbd0dc9a3,Vistara,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,10:45 19 May,14h 25m,1 stop,No info,9187.0
66c862641f6f777dbd0de6cb,Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,09:20 02 Apr,13h 20m,1 stop,In-flight meal not included,
66c8625f1f6f777dbd0dc8b1,Air India,15/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,20:30,13:45 16 May,17h 15m,2 stops,No info,16057.0
66c862611f6f777dbd0dd0d0,Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,15:05,01:30 22 May,10h 25m,2 stops,No info,16655.0
66c8625c1f6f777dbd0dbc5a,IndiGo,1/03/2019,Mumbai,Hyderabad,BOM ? HYD,12:00,13:25,1h 25m,non-stop,No info,12475.0
66c862611f6f777dbd0dd1ec,Jet Airways,9/06/2019,Banglore,Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,7229.0
66c862601f6f777dbd0dcab5,IndiGo,9/06/2019,Kolkata,Banglore,CCU ? BLR,14:25,16:55,2h 30m,non-stop,No info,5644.0
66c862611f6f777dbd0dd402,Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,23:35,7h 5m,1 stop,No info,14571.0
66c8625e1f6f777dbd0dc3cd,Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,04:40 13 May,12h 10m,1 stop,No info,14388.0
66c862601f6f777dbd0dcdf7,Jet Airways,27/03/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,04:25 29 Mar,33h 15m,2 stops,In-flight meal not included,6643.0
66c862621f6f777dbd0ddbf7,Air India,27/06/2019,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,8907.0
66c862631f6f777dbd0ddd4c,IndiGo,3/03/2019,Delhi,Cochin,DEL ? COK,21:05,00:20 04 Mar,3h 15m,non-stop,No info,7673.0
66c862601f6f777dbd0dce04,Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 13 Jun,22h,2 stops,In-flight meal not included,10919.0
66c862621f6f777dbd0dd9c5,Jet Airways,9/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 10 Jun,21h 35m,2 stops,No info,13292.0
66c8625d1f6f777dbd0dbe98,IndiGo,01/03/2019,Banglore,New Delhi,BLR ? HYD ? DEL,12:10,17:05,4h 55m,1 stop,No info,9694.0
66c862631f6f777dbd0de0a9,Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,12:35 28 Jun,14h 45m,1 stop,In-flight meal not included,10262.0
66c862611f6f777dbd0dd187,Air India,18/03/2019,Mumbai,Hyderabad,BOM ? HYD,06:20,07:40,1h 20m,non-stop,No info,3100.0
66c862651f6f777dbd0deca9,Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,04:25 07 Jun,18h 25m,1 stop,In-flight meal not included,
66c8625f1f6f777dbd0dc84a,Vistara,3/06/2019,Banglore,Delhi,BLR ? DEL,11:30,14:20,2h 50m,non-stop,No info,4668.0
66c862601f6f777dbd0dccaf,Jet Airways,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,18:50 10 Mar,23h 35m,1 stop,No info,16289.0
66c8625f1f6f777dbd0dc5a1,Air India,21/03/2019,Banglore,New Delhi,BLR ? CCU ? BBI ? DEL,05:50,16:20,10h 30m,2 stops,No info,7664.0
66c862621f6f777dbd0dd476,Jet Airways,18/03/2019,Mumbai,Hyderabad,BOM ? HYD,02:55,04:25,1h 30m,non-stop,No info,5678.0
66c862621f6f777dbd0dd5ec,Jet Airways,1/04/2019,Banglore,Delhi,BLR ? DEL,07:10,10:10,3h,non-stop,No info,7229.0
66c862621f6f777dbd0dd7c0,Air India,12/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,19:15 13 Jun,26h 20m,2 stops,No info,13381.0
66c862621f6f777dbd0dd6f6,Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,09:05 07 May,25h 55m,1 stop,No info,8137.0
66c8625f1f6f777dbd0dc5b8,Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,No info,14781.0
66c862601f6f777dbd0dcc34,Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,18:00 19 May,21h 35m,1 stop,No info,14151.0
66c862611f6f777dbd0dd21d,IndiGo,3/05/2019,Banglore,Delhi,BLR ? DEL,07:10,10:05,2h 55m,non-stop,No info,4823.0
66c862611f6f777dbd0dd2de,Multiple carriers Premium economy,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,12:35,6h 35m,1 stop,No info,13369.0
66c862611f6f777dbd0dd3d1,Jet Airways,01/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,14:05,10:25 02 Mar,20h 20m,1 stop,No info,20800.0
66c8625d1f6f777dbd0dc06c,Jet Airways,27/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,12:35 28 Jun,26h 55m,2 stops,No info,13014.0
66c862631f6f777dbd0de128,Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 02 Jun,21h 40m,2 stops,No info,13376.0
66c862611f6f777dbd0dd3e9,Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,19:15,6h 25m,1 stop,No info,8266.0
66c8625c1f6f777dbd0dba56,Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,04:25 10 Jun,5h 35m,1 stop,In-flight meal not included,10262.0
66c862601f6f777dbd0dcb82,IndiGo,9/05/2019,Delhi,Cochin,DEL ? COK,05:35,08:50,3h 15m,non-stop,No info,5000.0
66c862611f6f777dbd0dd3ae,SpiceJet,27/06/2019,Chennai,Kolkata,MAA ? CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543.0
66c8625c1f6f777dbd0dbb24,Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,19:00,5h,1 stop,In-flight meal not included,12898.0
66c862651f6f777dbd0de8c5,Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,21:05,11h 30m,1 stop,No info,
66c862631f6f777dbd0de1f2,IndiGo,24/04/2019,Kolkata,Banglore,CCU ? BLR,09:35,12:20,2h 45m,non-stop,No info,4804.0
66c8625c1f6f777dbd0dbad1,Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 10 Jun,9h 45m,1 stop,In-flight meal not included,9663.0
66c862631f6f777dbd0ddea2,Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,20:45 07 May,24h 45m,1 stop,No info,14388.0
